year,site,plot,siteplot,comm,div,div.shrub,plot.size,mu4.plot,pool,CWM_LD,CWM_SLA,CWM_WD,NE,CE,SE,fd_7t,fd_3t,FDis_7t,FDis_3t,PD,MPD,PS,ba,volume,density,deltaba,deltavolume,massc,deltamassc,ba_shrub
2015,B,Y09,B:Y09,B.CeBi,1,0,4mu,B.A_1_5,B1,0,15.07166667,0.677227799,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA
2014,B,Y09,B:Y09,B.CeBi,1,0,4mu,B.A_1_5,B1,0,15.07166667,0.677227799,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA
2017,B,X09,B:X09,B.CeBi,1,8,4mu,B.A_1_5,B1,0,15.07166667,0.677227799,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.388106799
2015,B,X09,B:X09,B.CeBi,1,8,4mu,B.A_1_5,B1,0,15.07166667,0.677227799,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA
2013,B,N24,B:N24,B.CeBi|ElGl,2,8,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,8.30013077,16.81004691,8,NA,NA,3.952277047,NA,NA
2013,B,N25,B:N25,B.CeBi|ElGl,2,2,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,10.38664564,19.82903936,8,NA,NA,4.663515089,NA,NA
2015,B,M24,B:M24,B.CeBi|ElGl,2,0,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,13.89217158,40.52486274,6,5.176015286,17.18841991,9.47629191,4.004109527,NA
2017,B,M24,B:M24,B.CeBi|ElGl,2,0,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,20.92167649,70.11263015,5,4.976710199,22.45030105,16.27167541,5.133968484,NA
2016,B,P16,B:P16,B.CeBi|ElGl,2,0,1mu,B.A_2_7_2,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,1,22.37410157,64.11853574,9,3.380374449,13.59817206,14.97071639,3.151781387,NA
2015,B,N24,B:N24,B.CeBi|ElGl,2,8,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,15.27500811,38.36884842,7,5.751387147,18.27528316,8.991006291,4.269271244,NA
2017,B,M25,B:M25,B.CeBi|ElGl,2,4,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,23.59844767,79.77013051,8,5.502504537,23.07426514,18.4485413,5.233400278,0.542595913
2013,B,M24,B:M24,B.CeBi|ElGl,2,0,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,6.755345606,16.18775186,9,NA,NA,3.802812012,NA,NA
2017,B,N24,B:N24,B.CeBi|ElGl,2,8,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,18.72415127,52.53340348,7,0.27878691,4.211816415,12.26698491,0.9641488,1.526051004
2013,B,P16,B:P16,B.CeBi|ElGl,2,0,1mu,B.A_2_7_2,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,10.04320321,19.23112927,11,NA,NA,4.519389665,NA,NA
2014,B,P16,B:P16,B.CeBi|ElGl,2,0,1mu,B.A_2_7_2,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,13.95831959,30.20489659,11,3.91511638,10.97376732,7.086845472,2.567455807,NA
2016,B,N25,B:N25,B.CeBi|ElGl,2,2,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,20.21202597,49.59565442,8,2.063823548,6.851031816,11.62009655,1.59317418,NA
2014,B,M24,B:M24,B.CeBi|ElGl,2,0,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,8.716156295,23.33644284,6,1.960810689,7.148690978,5.472182383,1.669370371,NA
2016,B,M24,B:M24,B.CeBi|ElGl,2,0,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,15.94496629,47.6623291,5,2.052794709,7.137466352,11.13770693,1.66141502,NA
2016,B,N24,B:N24,B.CeBi|ElGl,2,8,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,18.44536436,48.32158706,7,3.170356242,9.952738644,11.30283611,2.311829818,NA
2013,B,M25,B:M25,B.CeBi|ElGl,2,4,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,10.47045849,25.39223743,9,NA,NA,5.958661723,NA,NA
2016,B,M25,B:M25,B.CeBi|ElGl,2,4,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,18.09594313,56.69586537,8,4.055699854,13.96005872,13.21514102,3.233054781,NA
2014,B,N24,B:N24,B.CeBi|ElGl,2,8,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,9.523620967,20.09356526,7,1.223490197,3.283518352,4.721735047,0.769458,NA
2015,B,M25,B:M25,B.CeBi|ElGl,2,4,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,14.04024327,42.73580665,8,2.297171141,11.86161431,9.982086242,2.747862681,NA
2014,B,N25,B:N25,B.CeBi|ElGl,2,2,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,12.81283197,27.91821684,8,2.426186331,8.089177482,6.55960146,1.896086371,NA
2017,B,N25,B:N25,B.CeBi|ElGl,2,2,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,21.65710414,52.90439,8,1.445078161,3.308735584,12.38715958,0.767063029,1.755900662
2014,B,M25,B:M25,B.CeBi|ElGl,2,4,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,11.74307213,30.87419234,10,1.272613644,5.481954909,7.234223561,1.275561838,NA
2015,B,P16,B:P16,B.CeBi|ElGl,2,0,1mu,B.A_2_7_2,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,18.99372712,50.52036367,9,5.035407525,20.31546709,11.81893501,4.732089533,NA
2017,B,P16,B:P16,B.CeBi|ElGl,2,0,1mu,B.A_2_7_2,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,0,21.90430732,66.41639861,7,-0.469794242,2.29786287,15.46004299,0.489326602,NA
2015,B,N25,B:N25,B.CeBi|ElGl,2,2,4mu,B.A_2_7,B1,0.5,12.54483334,0.566324563,NA,NA,NA,0.78473785,0.866839639,2.215311375,1.900519005,205.629301,205.629301,NA,18.14820243,42.7446226,8,5.335370454,14.82640576,10.02692237,3.467320913,NA
2015,B,O31,B:O31,B.CeBi|ElGl|ElJa|PhBo,4,0,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,54.10373579,60.50943945,-6.405703654,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,23.82850339,74.14126774,10,5.472322787,28.24476905,17.32527114,6.567744102,NA
2015,B,T25,B:T25,B.CeBi|ElGl|ElJa|PhBo,4,0,1mu,B.A_4_4_2,B1,0.75,11.43441667,0.506614386,20.71148529,51.39255466,-30.68106937,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,13.98578351,32.324051,13,4.415489782,13.50595486,7.58571329,3.16117798,NA
2016,B,N31,B:N31,B.CeBi|ElGl|ElJa|PhBo,4,4,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,26.61392059,7.042488463,19.57143212,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.789073026,19.28350533,56.36026456,8,2.820317557,11.92207246,13.15794162,2.765010748,NA
2013,B,N31,B:N31,B.CeBi|ElGl|ElJa|PhBo,4,4,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,9.659341295,12.40480217,-2.74546087,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,10.09240025,20.50343037,11,NA,NA,4.817682168,NA,NA
2016,B,N30,B:N30,B.CeBi|ElGl|ElJa|PhBo,4,2,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,50.53750494,74.70903268,-24.17152774,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.781038481,24.94909185,70.00753467,10,5.22082022,19.54457661,16.3180814,4.519361998,NA
2014,B,N31,B:N31,B.CeBi|ElGl|ElJa|PhBo,4,4,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,13.32182899,15.96087056,-2.639041571,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,13.56817791,29.45188161,9,3.475777659,8.948451239,6.910626014,2.092943846,NA
2013,B,T25,B:T25,B.CeBi|ElGl|ElJa|PhBo,4,0,1mu,B.A_4_4_2,B1,0.75,11.43441667,0.506614386,8.463162629,77.84244148,-69.37927885,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,6.910957032,11.85388461,13,NA,NA,2.790027947,NA,NA
2013,B,O31,B:O31,B.CeBi|ElGl|ElJa|PhBo,4,0,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,18.46263272,20.56185484,-2.099222116,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,12.531771,26.77843586,11,NA,NA,6.291305305,NA,NA
2013,B,N30,B:N30,B.CeBi|ElGl|ElJa|PhBo,4,2,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,14.7088787,102.7897054,-88.08082666,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,9.538414154,19.04259045,10,NA,NA,4.476314735,NA,NA
2016,B,T25,B:T25,B.CeBi|ElGl|ElJa|PhBo,4,0,1mu,B.A_4_4_2,B1,0.75,11.43441667,0.506614386,42.42480278,72.74397291,-30.31917013,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.786394643,21.11977021,59.34956405,12,7.133986708,27.02551306,13.86920921,6.283495919,NA
2014,B,T25,B:T25,B.CeBi|ElGl|ElJa|PhBo,4,0,1mu,B.A_4_4_2,B1,0.75,11.43441667,0.506614386,13.03354895,48.10647711,-35.07292816,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,9.570293724,18.81809614,13,2.659336692,6.964211522,4.42453531,1.634507363,NA
2017,B,O30,B:O30,B.CeBi|ElGl|ElJa|PhBo,4,8,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,26.87729676,95.72726877,-68.84997201,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.853888394,15.97113642,62.18837706,10,1.637649371,11.70348227,14.46594512,2.693816143,0.504915641
2015,B,O30,B:O30,B.CeBi|ElGl|ElJa|PhBo,4,8,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,16.60586922,92.69253708,-76.08666786,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,11.69552949,38.10654056,10,2.94783216,14.16118144,8.9117032,3.295423603,NA
2014,B,O30,B:O30,B.CeBi|ElGl|ElJa|PhBo,4,8,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,8.033326583,79.66049281,-71.62716623,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,8.747697332,23.94535912,10,2.313030709,9.653434687,5.616279596,2.257370287,NA
2014,B,O31,B:O31,B.CeBi|ElGl|ElJa|PhBo,4,0,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,33.34711228,36.43929156,-3.092179282,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,18.3561806,45.89649869,10,5.824409601,19.11806283,10.75752703,4.466221729,NA
2016,B,O31,B:O31,B.CeBi|ElGl|ElJa|PhBo,4,0,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,70.03475316,75.18917458,-5.154421423,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.730005593,27.98369903,95.21543613,10,4.155195642,21.07416839,22.18895844,4.863687301,NA
2016,B,O30,B:O30,B.CeBi|ElGl|ElJa|PhBo,4,8,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,24.22804846,93.4760162,-69.24796774,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.856448488,14.33348704,50.48489478,10,2.637957553,12.37835423,11.77212898,2.860425779,NA
2013,B,O30,B:O30,B.CeBi|ElGl|ElJa|PhBo,4,8,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,2.182206134,41.72006483,-39.5378587,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,6.434666623,14.29192443,10,NA,NA,3.35890931,NA,NA
2017,B,T25,B:T25,B.CeBi|ElGl|ElJa|PhBo,4,0,1mu,B.A_4_4_2,B1,0.75,11.43441667,0.506614386,49.35769378,65.84524796,-16.48755418,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.941007374,22.34292924,70.98730438,11,1.223159023,11.63774032,16.57180688,2.702597671,NA
2017,B,O31,B:O31,B.CeBi|ElGl|ElJa|PhBo,4,0,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,93.01355885,98.97631428,-5.962755433,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.759814679,34.90782797,127.3376961,9,6.924128937,32.12226,29.51885565,7.329897214,NA
2015,B,N30,B:N30,B.CeBi|ElGl|ElJa|PhBo,4,2,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,35.65741715,67.33384812,-31.67643096,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,19.72827163,50.46295805,10,6.530164033,21.96485089,11.7987194,5.109670809,NA
2015,B,N31,B:N31,B.CeBi|ElGl|ElJa|PhBo,4,4,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,18.60810546,4.777086471,13.83101898,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,16.46318778,44.4381921,8,2.895009865,14.98631048,10.39293087,3.482304855,NA
2017,B,N30,B:N30,B.CeBi|ElGl|ElJa|PhBo,4,2,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,62.9505161,64.83871996,-1.88820386,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.924906133,31.47480196,90.10057066,7,6.525710108,20.093036,20.92555599,4.607474592,0.751721421
2014,B,N30,B:N30,B.CeBi|ElGl|ElJa|PhBo,4,2,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,21.71159464,64.31197083,-42.60037619,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,NA,13.1981076,28.49810716,10,3.659693446,9.455516706,6.689048595,2.212733861,NA
2017,B,N31,B:N31,B.CeBi|ElGl|ElJa|PhBo,4,4,4mu,B.A_4_4,B1,0.75,11.43441667,0.506614386,52.343435,30.77115072,21.57228428,1.009821049,0.907272608,2.020487826,1.431463829,371.427386,200.764651,0.707200274,26.85749679,78.22760226,7,7.573991457,21.8673377,18.17113664,5.013195024,0.105504761
2017,B,U13,B:U13,B.CiCa,1,0,1mu,B.B_1_3_1,B2,1,11.23375991,0.535292526,NA,NA,NA,0,0,0,0,0,0,0,14.63849118,34.68036089,6,3.310852876,7.706370636,8.12316198,1.796223972,NA
2015,B,U13,B:U13,B.CiCa,1,0,1mu,B.B_1_3_1,B2,1,11.23375991,0.535292526,NA,NA,NA,0,0,0,0,0,0,NA,8.454731747,18.05832849,6,3.335671811,10.09317664,4.242756412,2.367999446,NA
2014,B,U13,B:U13,B.CiCa,1,0,1mu,B.B_1_3_1,B2,1,11.23375991,0.535292526,NA,NA,NA,0,0,0,0,0,0,NA,5.119059936,7.965151851,7,2.078320885,4.298474195,1.874756966,1.011055254,NA
2013,B,U13,B:U13,B.CiCa,1,0,1mu,B.B_1_3_1,B2,1,11.23375991,0.535292526,NA,NA,NA,0,0,0,0,0,0,NA,3.040739051,3.666677657,6,NA,NA,0.863701712,NA,NA
2016,B,U13,B:U13,B.CiCa,1,0,1mu,B.B_1_3_1,B2,1,11.23375991,0.535292526,NA,NA,NA,0,0,0,0,0,0,0,11.32763831,26.97399025,6,2.872906558,8.915661766,6.326938008,2.084181596,NA
2015,B,J27,B:J27,B.CiCa|CyGl|DaOl|ScSu,4,0,1mu,B.B_4_3_1,B2,1,10.91787935,0.523864113,10.43946154,11.54690744,-1.107445903,0.781661308,0.464612341,1.637088533,0.62311869,484.196763,242.1599487,NA,13.11052673,27.30627803,14,3.656972665,11.32027343,6.421259491,2.658442277,NA
2017,B,J27,B:J27,B.CiCa|CyGl|DaOl|ScSu,4,0,1mu,B.B_4_3_1,B2,1,10.91787935,0.523864113,31.68563765,29.59966116,2.085976493,0.781661308,0.464612341,1.637088533,0.62311869,484.196763,242.1599487,0.627461393,22.2134033,62.85841516,13,3.736386782,17.23219558,14.72611502,4.016008944,NA
2016,B,J27,B:J27,B.CiCa|CyGl|DaOl|ScSu,4,0,1mu,B.B_4_3_1,B2,1,10.91787935,0.523864113,18.01187097,20.00943068,-1.99755971,0.781661308,0.464612341,1.637088533,0.62311869,484.196763,242.1599487,0.417588665,18.47701652,45.62621957,13,5.366489795,18.31994155,10.71010608,4.288846589,NA
2013,B,J27,B:J27,B.CiCa|CyGl|DaOl|ScSu,4,0,1mu,B.B_4_3_1,B2,1,10.91787935,0.523864113,3.859026204,7.918052869,-4.059026665,0.781661308,0.464612341,1.637088533,0.62311869,484.196763,242.1599487,NA,5.995169674,8.279071347,15,NA,NA,1.950033228,NA,NA
2014,B,J27,B:J27,B.CiCa|CyGl|DaOl|ScSu,4,0,1mu,B.B_4_3_1,B2,1,10.91787935,0.523864113,7.768839399,11.44073455,-3.671895147,0.781661308,0.464612341,1.637088533,0.62311869,484.196763,242.1599487,NA,9.45355406,15.98600459,15,3.458384386,7.706933244,3.762817214,1.812783986,NA
2017,B,X23,B:X23,B.CiCa|DaOl,2,0,1mu,B.B_2_5_1,B2,1,11.76580996,0.494232031,-12.3687226,-12.3061368,-0.062585805,0.354310768,0.160577665,1.788554339,0.49358593,256.103832,256.103832,0.424647177,9.138643397,19.79812998,7,2.092944804,5.037485589,4.646703969,1.179318176,NA
2014,B,X23,B:X23,B.CiCa|DaOl,2,0,1mu,B.B_2_5_1,B2,1,11.76580996,0.494232031,-0.803761653,-1.050605566,0.246843913,0.354310768,0.160577665,1.788554339,0.49358593,256.103832,256.103832,NA,3.643428374,5.869855878,9,1.012403402,2.11188977,1.381760478,0.496862976,NA
2013,B,X23,B:X23,B.CiCa|DaOl,2,0,1mu,B.B_2_5_1,B2,1,11.76580996,0.494232031,0.806837356,0.454261675,0.352575681,0.354310768,0.160577665,1.788554339,0.49358593,256.103832,256.103832,NA,2.631024972,3.757966108,9,NA,NA,0.884897502,NA,NA
2016,B,X23,B:X23,B.CiCa|DaOl,2,0,1mu,B.B_2_5_1,B2,1,11.76580996,0.494232031,-9.951828568,-10.01622923,0.064400662,0.354310768,0.160577665,1.788554339,0.49358593,256.103832,256.103832,0.278519417,7.045698593,14.76064439,7,0.480205625,2.280551756,3.467385793,0.532783098,NA
2015,B,X23,B:X23,B.CiCa|DaOl,2,0,1mu,B.B_2_5_1,B2,1,11.76580996,0.494232031,-3.561853945,-3.719771264,0.157917318,0.354310768,0.160577665,1.788554339,0.49358593,256.103832,256.103832,NA,6.565492968,12.48009263,9,2.922064594,6.610236756,2.934602695,1.552842217,NA
2016,B,U22,B:U22,B.CiCa|DiGl,2,0,1mu,B.C_2_8_1,B3,0.5,13.23019849,0.548551818,22.48519596,19.18519282,3.300003147,0.78473785,0.866839639,1.777055141,1.342853475,256.103832,256.103832,0.548784226,18.85708609,44.95534052,16,4.373658057,14.34839935,10.55642994,3.359614037,NA
2013,B,U22,B:U22,B.CiCa|DiGl,2,0,1mu,B.C_2_8_1,B3,0.5,13.23019849,0.548551818,7.198412395,11.50089024,-4.302477846,0.78473785,0.866839639,1.777055141,1.342853475,256.103832,256.103832,NA,8.547096985,14.33486945,16,NA,NA,3.374860507,NA,NA
2015,B,U22,B:U22,B.CiCa|DiGl,2,0,1mu,B.C_2_8_1,B3,0.5,13.23019849,0.548551818,14.09650336,13.19091804,0.905585323,0.78473785,0.866839639,1.777055141,1.342853475,256.103832,256.103832,NA,14.48342803,30.60694117,16,2.848815471,8.906198204,7.196815903,2.090341258,NA
2017,B,U22,B:U22,B.CiCa|DiGl,2,0,1mu,B.C_2_8_1,B3,0.5,13.23019849,0.548551818,40.83695606,32.23103056,8.605925497,0.78473785,0.866839639,1.777055141,1.342853475,256.103832,256.103832,0.298554553,26.02853081,67.02465352,16,7.171444725,22.069313,15.70012189,5.143691951,NA
2014,B,U22,B:U22,B.CiCa|DiGl,2,0,1mu,B.C_2_8_1,B3,0.5,13.23019849,0.548551818,11.00661582,14.01946441,-3.012848599,0.78473785,0.866839639,1.777055141,1.342853475,256.103832,256.103832,NA,11.63461256,21.70074297,16,3.087515576,7.365873515,5.106474645,1.731614138,NA
2016,B,S06,B:S06,B.CiCa|DiGl|MeFl|ScSu,4,0,1mu,B.C_4_4_1,B3,0.5,13.29066495,0.53168531,18.37470276,11.9430972,6.431605559,0.991254688,1.041383011,1.995371444,1.380773299,478.632763,243.9919357,0.510113919,15.60249972,42.17835287,11,3.001539794,15.78794612,9.891890309,3.691040999,NA
2013,B,S06,B:S06,B.CiCa|DiGl|MeFl|ScSu,4,0,1mu,B.C_4_4_1,B3,0.5,13.29066495,0.53168531,0.84503985,1.866718035,-1.021678185,0.991254688,1.041383011,1.995371444,1.380773299,478.632763,243.9919357,NA,4.937831812,6.81951469,12,NA,NA,1.606216706,NA,NA
2014,B,S06,B:S06,B.CiCa|DiGl|MeFl|ScSu,4,0,1mu,B.C_4_4_1,B3,0.5,13.29066495,0.53168531,5.688115927,5.686692894,0.001423032,0.991254688,1.041383011,1.995371444,1.380773299,478.632763,243.9919357,NA,8.086496876,14.83772294,11,3.148665064,8.018208253,3.491161724,1.884945018,NA
2015,B,S06,B:S06,B.CiCa|DiGl|MeFl|ScSu,4,0,1mu,B.C_4_4_1,B3,0.5,13.29066495,0.53168531,11.11611418,8.169991268,2.946122911,0.991254688,1.041383011,1.995371444,1.380773299,478.632763,243.9919357,NA,12.60095993,26.39040675,11,4.51446305,11.5526838,6.20084931,2.709687585,NA
2017,B,S06,B:S06,B.CiCa|DiGl|MeFl|ScSu,4,0,1mu,B.C_4_4_1,B3,0.5,13.29066495,0.53168531,41.44287781,30.85255368,10.59032413,0.991254688,1.041383011,1.995371444,1.380773299,478.632763,243.9919357,0.430057724,21.96796638,65.28200689,11,6.365466657,23.10365402,15.25239861,5.360508297,NA
2017,B,Q24,B:Q24,B.CyGl,1,0,1mu,B.B_1_4_1,B2,1,8.665634682,0.547274702,NA,NA,NA,0,0,0,0,0,0,0,12.92668821,20.55566654,15,3.425783592,7.165298221,4.838896979,1.685566066,NA
2013,B,Q24,B:Q24,B.CyGl,1,0,1mu,B.B_1_4_1,B2,1,8.665634682,0.547274702,NA,NA,NA,0,0,0,0,0,0,NA,4.081371011,3.132325557,16,NA,NA,0.738182848,NA,NA
2015,B,Q24,B:Q24,B.CyGl,1,0,1mu,B.B_1_4_1,B2,1,8.665634682,0.547274702,NA,NA,NA,0,0,0,0,0,0,NA,7.586245641,9.398481726,15,2.164103114,4.358393529,2.213939522,1.026301688,NA
2014,B,Q24,B:Q24,B.CyGl,1,0,1mu,B.B_1_4_1,B2,1,8.665634682,0.547274702,NA,NA,NA,0,0,0,0,0,0,NA,5.422142526,5.040088197,16,1.340771515,1.90776264,1.187637834,0.449454985,NA
2016,B,Q24,B:Q24,B.CyGl,1,0,1mu,B.B_1_4_1,B2,1,8.665634682,0.547274702,NA,NA,NA,0,0,0,0,0,0,0,9.500904621,13.39036832,15,1.91465898,3.99188659,3.153330913,0.939391391,NA
2015,B,S26,B:S26,B.CyGl|ElJa|LiGl|MaGr,4,0,1mu,B.C_4_2_1,B3,1,10.68966912,0.482234669,9.502486238,3.493887147,6.008599091,0.621604672,0.461518066,1.446763971,0.767415267,401.828913,210.8984938,NA,9.868993039,26.06335264,9,3.779148002,15.96826048,6.08714669,3.714736706,NA
2014,B,S26,B:S26,B.CyGl|ElJa|LiGl|MaGr,4,0,1mu,B.C_4_2_1,B3,1,10.68966912,0.482234669,1.825683194,0.181411043,1.644272152,0.621604672,0.461518066,1.446763971,0.767415267,401.828913,210.8984938,NA,6.089845036,10.09509217,9,2.062286163,4.160528289,2.372409984,0.976234666,NA
2017,B,S26,B:S26,B.CyGl|ElJa|LiGl|MaGr,4,0,1mu,B.C_4_2_1,B3,1,10.68966912,0.482234669,16.4936401,14.5933349,1.900305207,0.621604672,0.461518066,1.446763971,0.767415267,401.828913,210.8984938,0.868987976,18.82718326,49.58042113,9,6.850346991,21.04350768,11.52418278,4.85569052,NA
2013,B,S26,B:S26,B.CyGl|ElJa|LiGl|MaGr,4,0,1mu,B.C_4_2_1,B3,1,10.68966912,0.482234669,1.161575039,-0.428451585,1.590026624,0.621604672,0.461518066,1.446763971,0.767415267,401.828913,210.8984938,NA,4.027558873,5.934563876,9,NA,NA,1.396175318,NA,NA
2016,B,S26,B:S26,B.CyGl|ElJa|LiGl|MaGr,4,0,1mu,B.C_4_2_1,B3,1,10.68966912,0.482234669,4.147067871,2.025057256,2.122010614,0.621604672,0.461518066,1.446763971,0.767415267,401.828913,210.8984938,0.574723733,11.97683627,28.53691345,9,2.107843231,2.473560813,6.668492255,0.581345565,NA
2016,B,L27,B:L27,B.CyGl|MaGr,2,0,1mu,B.C_2_3_1,B3,1,11.21881734,0.502035189,NA,NA,NA,0.485268739,0.359200482,1.495864785,1.122781697,256.103834,256.103834,0.991536458,3.084992764,5.170747906,8,0.751612501,1.54950319,1.21741356,0.364455977,NA
2014,B,L27,B:L27,B.CyGl|MaGr,2,0,1mu,B.C_2_3_1,B3,1,11.21881734,0.502035189,NA,NA,NA,0.485268739,0.359200482,1.495864785,1.122781697,256.103834,256.103834,NA,1.620914032,1.992510916,8,0.436313996,0.961946321,0.469442096,0.226566866,NA
